perimetre,millesime,dimension,tarif,categorie,quantite,quantite_cumulee,unite_tarif,unite_quantite
Carbone,2021,Agents,0.5947293447293448,Entreprises et administrations,0.06240156000000004,109.8741492250302,euro/tCO2,MtCO2
Carbone,2021,Agents,3.089304257528557,Entreprises et administrations,0.1198421567932351,109.9939913818234,euro/tCO2,MtCO2
Carbone,2021,Agents,3.272827282728273,Entreprises et administrations,0.02515499203020039,110.0191463738536,euro/tCO2,MtCO2
Carbone,2021,Agents,3.494244773314541,Entreprises et administrations,0.5716322852981913,110.5907786591518,euro/tCO2,MtCO2
Carbone,2021,Agents,3.731656184486373,Entreprises et administrations,0.7064863497562452,111.297265008908,euro/tCO2,MtCO2
Carbone,2021,Agents,4.08,Entreprises et administrations,8.52042985997791,119.8176948688859,euro/tCO2,MtCO2
Carbone,2021,Agents,7.568062775089124,Entreprises et administrations,0.9012629297817872,120.7189577986677,euro/tCO2,MtCO2
Carbone,2021,Agents,7.966381868514868,Entreprises et administrations,1.844872847102772,122.5638306457705,euro/tCO2,MtCO2
Carbone,2021,Agents,14.38669464094628,Entreprises et administrations,8.911731272459756,131.4755619182303,euro/tCO2,MtCO2
Carbone,2021,Agents,16.5,Entreprises et administrations,6.440836545000001,137.9163984632303,euro/tCO2,MtCO2
Carbone,2021,Agents,16.5,Ménages,2.470125726,140.3865241892302,euro/tCO2,MtCO2
Carbone,2021,Agents,26.04011073270798,Entreprises et administrations,0.5528327548892935,140.9393569441195,euro/tCO2,MtCO2
Carbone,2021,Agents,26.04011073270798,Ménages,0.6355455818670002,141.5749025259865,euro/tCO2,MtCO2
Carbone,2021,Agents,26.90204090081549,Ménages,2.000448529168481,143.575351055155,euro/tCO2,MtCO2
Carbone,2021,Agents,27.19601677148847,Entreprises et administrations,0.974936910084326,144.5502879652394,euro/tCO2,MtCO2
Carbone,2021,Agents,29.05,Entreprises et administrations,11.03487812835728,155.5851660935966,euro/tCO2,MtCO2
Carbone,2021,Agents,29.20506501867794,Ménages,27.91233778330401,183.4975038769007,euro/tCO2,MtCO2
Carbone,2021,Agents,41.9728744697377,Entreprises et administrations,16.53362824470774,200.0311321216084,euro/tCO2,MtCO2
Carbone,2021,Agents,44.71153846153846,Entreprises et administrations,0.1454223637574961,200.1765544853659,euro/tCO2,MtCO2
Carbone,2021,Agents,52.93458882840382,Entreprises et administrations,57.26600475205171,257.4425592374176,euro/tCO2,MtCO2
Carbone,2021,Agents,56.02389308593237,Entreprises et administrations,0.143578902592302,257.5861381400099,euro/tCO2,MtCO2
Carbone,2021,Agents,56.20741611113209,Entreprises et administrations,0.03013079636326361,257.6162689363732,euro/tCO2,MtCO2
Carbone,2021,Agents,56.42883360171836,Entreprises et administrations,0.6591501214521835,258.2754190578253,euro/tCO2,MtCO2
Carbone,2021,Agents,57.59510984038221,Ménages,9.742702260233797,268.0181213180591,euro/tCO2,MtCO2
Carbone,2021,Agents,58.2244885787559,Entreprises et administrations,7.080848658075829,275.098969976135,euro/tCO2,MtCO2
Carbone,2021,Agents,60.50265160349294,Entreprises et administrations,29.38701472279984,304.4859846989348,euro/tCO2,MtCO2
Carbone,2021,Agents,62.01783539670892,Entreprises et administrations,3.019461413112138,307.505446112047,euro/tCO2,MtCO2
Carbone,2021,Agents,68.57830512631837,Entreprises et administrations,0.05340739732066576,307.5588535093676,euro/tCO2,MtCO2
Carbone,2021,Agents,68.57830512631837,Ménages,0.288514874660636,307.8473683840282,euro/tCO2,MtCO2
Carbone,2021,Agents,70.1526808612155,Entreprises et administrations,2.091814123361734,309.93918250739,euro/tCO2,MtCO2
Carbone,2021,Agents,80.13060559989229,Entreprises et administrations,0.3302230650733164,310.2694055724633,euro/tCO2,MtCO2
Carbone,2021,Agents,84.94758909853249,Entreprises et administrations,0.05513684533513206,310.3245424177985,euro/tCO2,MtCO2
Carbone,2021,Agents,84.94758909853249,Ménages,0.09014267848864364,310.4146850962871,euro/tCO2,MtCO2
Carbone,2021,Agents,94.90746329814152,Entreprises et administrations,0.6311463173710253,311.0458314136581,euro/tCO2,MtCO2
Carbone,2021,Agents,97.64612728994229,Entreprises et administrations,0.1845846871344069,311.2304161007925,euro/tCO2,MtCO2
Carbone,2021,Agents,111.1590774071597,Entreprises et administrations,0.2388026377155917,311.4692187385081,euro/tCO2,MtCO2
Carbone,2021,Agents,112.5723146657124,Entreprises et administrations,0.4065951968876159,311.8758139353957,euro/tCO2,MtCO2
Carbone,2021,Agents,114.9524242251127,Entreprises et administrations,0.08471127120396194,311.9605252065997,euro/tCO2,MtCO2
Carbone,2021,Agents,123.0872696896193,Entreprises et administrations,0.106037535418082,312.0665627420178,euro/tCO2,MtCO2
Carbone,2021,Agents,146.0830798592473,Entreprises et administrations,1.990790748624384,314.0573534906421,euro/tCO2,MtCO2
Carbone,2021,Agents,150.7882370774595,Entreprises et administrations,1.3329206374076,315.3902741280497,euro/tCO2,MtCO2
Carbone,2021,Agents,154.7859946038754,Entreprises et administrations,0.04500995630080001,315.4352840843505,euro/tCO2,MtCO2
Carbone,2021,Agents,168.4484403888591,Entreprises et administrations,21.11078370029938,336.5460677846499,euro/tCO2,MtCO2
Carbone,2021,Agents,221.4170692431562,Entreprises et administrations,0.5795152379183351,337.1255830225683,euro/tCO2,MtCO2
Carbone,2021,Agents,221.4170692431562,Ménages,1.226962443706958,338.3525454662752,euro/tCO2,MtCO2
Carbone,2021,Agents,223.8193844356055,Ménages,0.5461137600393111,338.8986592263145,euro/tCO2,MtCO2
Carbone,2021,Agents,225.4428341384863,Entreprises et administrations,2.828210559727954,341.7268697860425,euro/tCO2,MtCO2
Carbone,2021,Agents,225.4428341384863,Ménages,5.987949777035268,347.7148195630778,euro/tCO2,MtCO2
Carbone,2021,Agents,226.4492753623189,Entreprises et administrations,15.38714759123246,363.1019671543102,euro/tCO2,MtCO2
Carbone,2021,Agents,226.4492753623189,Ménages,32.57800826434645,395.6799754186567,euro/tCO2,MtCO2
Carbone,2021,Agents,233.4943639291466,Entreprises et administrations,2.093292267897386,397.773267686554,euro/tCO2,MtCO2
Carbone,2021,Agents,233.4943639291466,Ménages,4.43196455996243,402.2052322465165,euro/tCO2,MtCO2
Carbone,2021,Agents,252.9896421845575,Entreprises et administrations,0.03408098724819901,402.2393132337647,euro/tCO2,MtCO2
Carbone,2021,Agents,252.9896421845575,Ménages,0.05272736152115903,402.2920405952858,euro/tCO2,MtCO2
Carbone,2021,Agents,253.5546139359699,Entreprises et administrations,0.1810673464147517,402.4731079417006,euro/tCO2,MtCO2
Carbone,2021,Agents,253.5546139359699,Ménages,0.2801328307938634,402.7532407724945,euro/tCO2,MtCO2
Carbone,2021,Agents,254.576943771859,Entreprises et administrations,0.002659108950859375,402.7558998814453,euro/tCO2,MtCO2
Carbone,2021,Agents,254.576943771859,Ménages,0.00411395943301265,402.7600138408783,euro/tCO2,MtCO2
Carbone,2021,Agents,257.4152542372882,Entreprises et administrations,0.04302140529958422,402.8030352461779,euro/tCO2,MtCO2
Carbone,2021,Agents,257.4152542372882,Ménages,0.06655925703852247,402.8695945032164,euro/tCO2,MtCO2
Carbone,2021,Agents,258.3602367500673,Entreprises et administrations,0.01244652215943112,402.8820410253758,euro/tCO2,MtCO2
Carbone,2021,Agents,258.3602367500673,Ménages,0.01925625771348868,402.9012972830893,euro/tCO2,MtCO2
Carbone,2021,Agents,260.5562281409739,Entreprises et administrations,0.02130645395214404,402.9226037370415,euro/tCO2,MtCO2
Carbone,2021,Agents,260.5562281409739,Ménages,0.03296363136686992,402.9555673684084,euro/tCO2,MtCO2
Carbone,2021,Agents,261.1211998923864,Entreprises et administrations,0.1093928726147135,403.0649602410231,euro/tCO2,MtCO2
Carbone,2021,Agents,261.1211998923864,Ménages,0.1692438514233153,403.2342040924464,euro/tCO2,MtCO2
Carbone,2021,Agents,264.9818401937047,Entreprises et administrations,0.01928846196659391,403.253492554413,euro/tCO2,MtCO2
Carbone,2021,Agents,264.9818401937047,Ménages,0.02984155652220631,403.2833341109352,euro/tCO2,MtCO2
Carbone,2021,Agents,288.3132511650724,Entreprises et administrations,0.2552552214881287,403.5385893324233,euro/tCO2,MtCO2
Carbone,2021,Agents,288.3132511650724,Ménages,1.37892748811453,404.9175168205379,euro/tCO2,MtCO2
Carbone,2021,Agents,288.9571069413785,Entreprises et administrations,1.356134001540919,406.2736508220788,euro/tCO2,MtCO2
Carbone,2021,Agents,288.9571069413785,Ménages,7.326041917534272,413.599692739613,euro/tCO2,MtCO2
Carbone,2021,Agents,290.1221792985038,Entreprises et administrations,0.03083266877681964,413.6305254083899,euro/tCO2,MtCO2
Carbone,2021,Agents,290.1221792985038,Ménages,0.1665627612254918,413.7970881696153,euro/tCO2,MtCO2
Carbone,2021,Agents,293.3567880794702,Entreprises et administrations,0.3222159692294779,414.1193041388448,euro/tCO2,MtCO2
Carbone,2021,Agents,293.3567880794702,Ménages,1.740659620945919,415.8599637597907,euro/tCO2,MtCO2
Carbone,2021,Agents,294.4337135148393,Entreprises et administrations,0.1443188309531513,416.0042825907439,euro/tCO2,MtCO2
Carbone,2021,Agents,294.4337135148393,Ménages,0.7796322515702571,416.7839148423142,euro/tCO2,MtCO2
Carbone,2021,Agents,296.9363195977434,Entreprises et administrations,0.247050741302912,417.030965583617,euro/tCO2,MtCO2
Carbone,2021,Agents,296.9363195977434,Ménages,1.334605639624498,418.3655712232415,euro/tCO2,MtCO2
Carbone,2021,Agents,297.5801753740496,Entreprises et administrations,1.26842271986796,419.6339939431095,euro/tCO2,MtCO2
Carbone,2021,Agents,297.5801753740496,Ménages,6.852212247718,426.4862061908275,euro/tCO2,MtCO2
Carbone,2021,Agents,301.9798565121413,Entreprises et administrations,0.2236518961880342,426.7098580870156,euro/tCO2,MtCO2
Carbone,2021,Agents,301.9798565121413,Ménages,1.208201523262318,427.9180596102779,euro/tCO2,MtCO2
Carbone,2022,Agents,-167.0542216850322,Ménages,22.50245493258537,22.50245493258537,euro/tCO2,MtCO2
Carbone,2022,Agents,-36.19724761506443,Entreprises et administrations,0.4723611617924856,22.97481609437785,euro/tCO2,MtCO2
Carbone,2022,Agents,-36.19724761506443,Ménages,0.744291511236,23.71910760561385,euro/tCO2,MtCO2
Carbone,2022,Agents,-32.20776459019553,Entreprises et administrations,9.11300089640218,32.83210850201603,euro/tCO2,MtCO2
Carbone,2022,Agents,-14.63312368972747,Entreprises et administrations,0.03473809280514374,32.86684659482118,euro/tCO2,MtCO2
Carbone,2022,Agents,-14.63312368972747,Ménages,0.1513649052771919,33.01821150009837,euro/tCO2,MtCO2
Carbone,2022,Agents,0.0,Entreprises et administrations,110.8604213388697,143.8786328389681,euro/tCO2,MtCO2
Carbone,2022,Agents,0.0,Ménages,5.532417971775434,149.4110508107435,euro/tCO2,MtCO2
Carbone,2022,Agents,0.5947293447293448,Entreprises et administrations,0.06240156000000004,149.4734523707435,euro/tCO2,MtCO2
Carbone,2022,Agents,2.688653880623768,Entreprises et administrations,0.3922408003500001,149.8656931710935,euro/tCO2,MtCO2
Carbone,2022,Agents,3.089304257528557,Entreprises et administrations,0.117577327151952,149.9832704982455,euro/tCO2,MtCO2
Carbone,2022,Agents,3.272827282728273,Entreprises et administrations,0.01058178133301994,149.9938522795785,euro/tCO2,MtCO2
Carbone,2022,Agents,3.494244773314541,Entreprises et administrations,0.2817428352577459,150.2755951148362,euro/tCO2,MtCO2
Carbone,2022,Agents,3.731656184486373,Entreprises et administrations,0.8427512033498058,151.1183463181861,euro/tCO2,MtCO2
Carbone,2022,Agents,4.08,Entreprises et administrations,8.52042985997791,159.638776178164,euro/tCO2,MtCO2
Carbone,2022,Agents,5.457867523626826,Entreprises et administrations,0.06149211359278083,159.7002682917568,euro/tCO2,MtCO2
Carbone,2022,Agents,5.85618661705257,Entreprises et administrations,1.66231873363169,161.3625870253885,euro/tCO2,MtCO2
Carbone,2022,Agents,16.37071601957447,Entreprises et administrations,3.04829820472969,164.4108852301181,euro/tCO2,MtCO2
Carbone,2022,Agents,16.5,Entreprises et administrations,5.546395764000001,169.9572809941182,euro/tCO2,MtCO2
Carbone,2022,Agents,16.5,Ménages,2.122842906,172.0801239001181,euro/tCO2,MtCO2
Carbone,2022,Agents,23.55817975785771,Entreprises et administrations,2.100141232492254,174.1802651326104,euro/tCO2,MtCO2
Carbone,2022,Agents,26.83678621877101,Ménages,1.631616881426386,175.8118820140368,euro/tCO2,MtCO2
Carbone,2022,Agents,27.19601677148847,Entreprises et administrations,0.749008814573487,176.5608908286103,euro/tCO2,MtCO2
Carbone,2022,Agents,29.05,Entreprises et administrations,11.38387898201776,187.944769810628,euro/tCO2,MtCO2
Carbone,2022,Agents,41.87329469638127,Entreprises et administrations,14.09350662652633,202.0382764371544,euro/tCO2,MtCO2
Carbone,2022,Agents,44.71153846153846,Entreprises et administrations,0.07282340819323313,202.1110998453476,euro/tCO2,MtCO2
Carbone,2022,Agents,57.45540480484951,Ménages,8.214523487311526,210.3256233326591,euro/tCO2,MtCO2
Carbone,2022,Agents,58.2244885787559,Entreprises et administrations,5.477200390093692,215.8028237227528,euro/tCO2,MtCO2
Carbone,2022,Agents,65.97781356235464,Entreprises et administrations,0.4065951968876159,216.2094189196404,euro/tCO2,MtCO2
Carbone,2022,Agents,68.57830512631837,Entreprises et administrations,0.1001979016625463,216.309616821303,euro/tCO2,MtCO2
Carbone,2022,Agents,68.57830512631837,Ménages,0.5462922660746494,216.8559090873776,euro/tCO2,MtCO2
Carbone,2022,Agents,81.0,Entreprises et administrations,54.68952359210355,271.5454326794812,euro/tCO2,MtCO2
Carbone,2022,Agents,84.08930425752855,Entreprises et administrations,0.1298191638298019,271.675251843311,euro/tCO2,MtCO2
Carbone,2022,Agents,84.27282728272827,Entreprises et administrations,0.01107980675140434,271.6863316500624,euro/tCO2,MtCO2
Carbone,2022,Agents,84.49424477331453,Entreprises et administrations,0.3114917781896783,271.997823428252,euro/tCO2,MtCO2
Carbone,2022,Agents,86.45786752362682,Entreprises et administrations,31.35961603765953,303.3574394659116,euro/tCO2,MtCO2
Carbone,2022,Agents,97.37071601957444,Entreprises et administrations,0.08836451959848707,303.4458039855101,euro/tCO2,MtCO2
Carbone,2022,Agents,99.48857875588953,Entreprises et administrations,1.990790748624384,305.4365947341345,euro/tCO2,MtCO2
Carbone,2022,Agents,101.1313465783664,Entreprises et administrations,0.04500995630080001,305.4816046904352,euro/tCO2,MtCO2
Carbone,2022,Agents,104.5581797578577,Entreprises et administrations,0.1529495849586708,305.634554275394,euro/tCO2,MtCO2
Carbone,2022,Agents,108.1960167714885,Entreprises et administrations,0.343349631835268,305.9779039072292,euro/tCO2,MtCO2
Carbone,2022,Agents,121.8539392855013,Entreprises et administrations,21.11078370029938,327.0886876075286,euro/tCO2,MtCO2
Carbone,2022,Agents,122.8732946963813,Entreprises et administrations,0.80990699914521,327.8985946066738,euro/tCO2,MtCO2
Carbone,2022,Agents,125.7115384615385,Entreprises et administrations,0.15040533304215,328.0489999397159,euro/tCO2,MtCO2
Carbone,2022,Agents,139.2244885787559,Entreprises et administrations,0.1983863472178319,328.2473862869338,euro/tCO2,MtCO2
Carbone,2022,Agents,150.7882370774595,Entreprises et administrations,1.3304402074818,329.5778264944155,euro/tCO2,MtCO2
Carbone,2022,Agents,174.8225681397984,Entreprises et administrations,0.5816183504151249,330.1594448448307,euro/tCO2,MtCO2
Carbone,2022,Agents,174.8225681397984,Ménages,1.245798189025002,331.4052430338557,euro/tCO2,MtCO2
Carbone,2022,Agents,178.8483330351285,Entreprises et administrations,2.818758208076065,334.2240012419318,euro/tCO2,MtCO2
Carbone,2022,Agents,178.8483330351285,Ménages,6.037642843308065,340.2616440852398,euro/tCO2,MtCO2
Carbone,2022,Agents,179.8547742589611,Entreprises et administrations,15.33572117623251,355.5973652614724,euro/tCO2,MtCO2
Carbone,2022,Agents,179.8547742589611,Ménages,32.8483681010179,388.4457333624902,euro/tCO2,MtCO2
Carbone,2022,Agents,186.8998628257888,Entreprises et administrations,2.086296135817235,390.5320294983075,euro/tCO2,MtCO2
Carbone,2022,Agents,186.8998628257888,Ménages,4.468744746302939,395.0007742446104,euro/tCO2,MtCO2
Carbone,2022,Agents,205.9086629001883,Entreprises et administrations,0.03693969945653491,395.037713944067,euro/tCO2,MtCO2
Carbone,2022,Agents,205.9086629001883,Ménages,0.05520226427784557,395.0929162083448,euro/tCO2,MtCO2
Carbone,2022,Agents,206.4736346516008,Entreprises et administrations,0.1962552701601452,395.289171478505,euro/tCO2,MtCO2
Carbone,2022,Agents,206.4736346516008,Ménages,0.2932816305678888,395.5824531090728,euro/tCO2,MtCO2
Carbone,2022,Agents,207.4959644874899,Entreprises et administrations,0.002210567227190591,395.5846636763,euro/tCO2,MtCO2
Carbone,2022,Agents,207.4959644874899,Ménages,0.00330344637543421,395.5879671226755,euro/tCO2,MtCO2
Carbone,2022,Agents,210.3342749529191,Entreprises et administrations,0.04663003952304354,395.6345971621985,euro/tCO2,MtCO2
Carbone,2022,Agents,210.3342749529191,Ménages,0.0696833976157881,395.7042805598143,euro/tCO2,MtCO2
Carbone,2022,Agents,211.2792574656982,Entreprises et administrations,0.01217845712290245,395.7164590169372,euro/tCO2,MtCO2
Carbone,2022,Agents,211.2792574656982,Ménages,0.0181993470029692,395.7346583639402,euro/tCO2,MtCO2
Carbone,2022,Agents,213.3806633532167,Ménages,0.5503353681771583,396.2849937321173,euro/tCO2,MtCO2
Carbone,2022,Agents,213.4752488566048,Entreprises et administrations,0.01771245542888994,396.3027061875462,euro/tCO2,MtCO2
Carbone,2022,Agents,213.4752488566048,Ménages,0.02646929076252049,396.3291754783087,euro/tCO2,MtCO2
Carbone,2022,Agents,214.0402206080173,Entreprises et administrations,0.09094035003983153,396.4201158283486,euro/tCO2,MtCO2
Carbone,2022,Agents,214.0402206080173,Ménages,0.1359002187423176,396.5560160470908,euro/tCO2,MtCO2
Carbone,2022,Agents,217.9008609093356,Entreprises et administrations,0.01603486078230787,396.5720509078732,euro/tCO2,MtCO2
Carbone,2022,Agents,217.9008609093356,Ménages,0.02396231251434367,396.5960132203875,euro/tCO2,MtCO2
Carbone,2022,Agents,234.6586031395634,Entreprises et administrations,0.3162575231829068,396.9122707435704,euro/tCO2,MtCO2
Carbone,2022,Agents,234.6586031395634,Ménages,1.724278015168522,398.636548758739,euro/tCO2,MtCO2
Carbone,2022,Agents,235.3024589158695,Entreprises et administrations,1.680230390760789,400.3167791494997,euro/tCO2,MtCO2
Carbone,2022,Agents,235.3024589158695,Ménages,9.160839223834886,409.4776183733346,euro/tCO2,MtCO2
Carbone,2022,Agents,236.4675312729948,Entreprises et administrations,0.02929973904712634,409.5069181123818,euro/tCO2,MtCO2
Carbone,2022,Agents,236.4675312729948,Ménages,0.1597460682695475,409.6666641806513,euro/tCO2,MtCO2
Carbone,2022,Agents,239.7021400539613,Entreprises et administrations,0.3992209201060496,410.0658851007574,euro/tCO2,MtCO2
Carbone,2022,Agents,239.7021400539613,Ménages,2.176605472673908,412.2424905734313,euro/tCO2,MtCO2
Carbone,2022,Agents,240.7790654893304,Entreprises et administrations,0.1614181244110582,412.4039086978423,euro/tCO2,MtCO2
Carbone,2022,Agents,240.7790654893304,Ménages,0.8800730505018013,413.2839817483441,euro/tCO2,MtCO2
Carbone,2022,Agents,243.2816715722345,Entreprises et administrations,0.2347679435245634,413.5187496918687,euro/tCO2,MtCO2
Carbone,2022,Agents,243.2816715722345,Ménages,1.279986005112712,414.7987356969814,euro/tCO2,MtCO2
Carbone,2022,Agents,243.9255273485406,Entreprises et administrations,1.20535964355526,416.0040953405367,euro/tCO2,MtCO2
Carbone,2022,Agents,243.9255273485406,Ménages,6.5717808475711,422.5758761881078,euro/tCO2,MtCO2
Carbone,2022,Agents,248.3252084866323,Entreprises et administrations,0.2125324354761702,422.7884086235839,euro/tCO2,MtCO2
Carbone,2022,Agents,248.3252084866323,Ménages,1.158755062373136,423.9471636859571,euro/tCO2,MtCO2
Carbone,2023,Agents,-55.05914799345933,Ménages,21.11460332068522,21.11460332068522,euro/tCO2,MtCO2
Carbone,2023,Agents,0.0,Entreprises et administrations,109.9459794848167,131.0605828055019,euro/tCO2,MtCO2
Carbone,2023,Agents,0.0,Ménages,5.506106344151798,136.5666891496537,euro/tCO2,MtCO2
Carbone,2023,Agents,0.5947293447293448,Entreprises et administrations,0.05963611712383306,136.6263252667775,euro/tCO2,MtCO2
Carbone,2023,Agents,2.6080414388952,Entreprises et administrations,0.0370225002520028,136.6633477670295,euro/tCO2,MtCO2
Carbone,2023,Agents,2.688653880623768,Entreprises et administrations,0.3922408003500001,137.0555885673795,euro/tCO2,MtCO2
Carbone,2023,Agents,3.006360532320945,Entreprises et administrations,1.712459786166824,138.7680483535464,euro/tCO2,MtCO2
Carbone,2023,Agents,3.089304257528557,Entreprises et administrations,0.1029100434673235,138.8709583970137,euro/tCO2,MtCO2
Carbone,2023,Agents,3.272827282728273,Entreprises et administrations,0.0101571764652754,138.881115573479,euro/tCO2,MtCO2
Carbone,2023,Agents,3.494244773314541,Entreprises et administrations,0.2549227915545031,139.1360383650335,euro/tCO2,MtCO2
Carbone,2023,Agents,3.731656184486373,Entreprises et administrations,0.8054030935960613,139.9414414586295,euro/tCO2,MtCO2
Carbone,2023,Agents,4.08,Entreprises et administrations,8.52042985997791,148.4618713186075,euro/tCO2,MtCO2
Carbone,2023,Agents,14.38662165269982,Entreprises et administrations,8.57727039511912,157.0391417137266,euro/tCO2,MtCO2
Carbone,2023,Agents,16.5,Entreprises et administrations,5.240462775654098,162.2796044893807,euro/tCO2,MtCO2
Carbone,2023,Agents,16.5,Ménages,1.984538866859419,164.2641433562401,euro/tCO2,MtCO2
Carbone,2023,Agents,26.04011073270798,Entreprises et administrations,0.4723611617924856,164.7365045180325,euro/tCO2,MtCO2
Carbone,2023,Agents,26.04011073270798,Ménages,0.744291511236,165.4807960292686,euro/tCO2,MtCO2
Carbone,2023,Agents,26.79890639681842,Ménages,1.420029053446415,166.900825082715,euro/tCO2,MtCO2
Carbone,2023,Agents,27.19601677148847,Entreprises et administrations,0.7535427008808275,167.6543677835958,euro/tCO2,MtCO2
Carbone,2023,Agents,29.05,Entreprises et administrations,11.38387898201776,179.0382467656136,euro/tCO2,MtCO2
Carbone,2023,Agents,41.67413514966839,Entreprises et administrations,13.54741498904292,192.5856617546565,euro/tCO2,MtCO2
Carbone,2023,Agents,44.71153846153846,Entreprises et administrations,0.0755885382333047,192.6612502928898,euro/tCO2,MtCO2
Carbone,2023,Agents,57.37430714708677,Ménages,6.704474028324135,199.3657243212139,euro/tCO2,MtCO2
Carbone,2023,Agents,58.2244885787559,Entreprises et administrations,5.039768053211076,204.405492374425,euro/tCO2,MtCO2
Carbone,2023,Agents,63.04935338841463,Entreprises et administrations,2.879869228188856,207.2853616026138,euro/tCO2,MtCO2
Carbone,2023,Agents,68.57830512631837,Entreprises et administrations,0.1071909186389111,207.3925525212528,euro/tCO2,MtCO2
Carbone,2023,Agents,68.57830512631837,Ménages,0.5722928047778916,207.9648453260307,euro/tCO2,MtCO2
Carbone,2023,Agents,70.1526808612155,Entreprises et administrations,2.063815390717638,210.0286607167483,euro/tCO2,MtCO2
Carbone,2023,Agents,84.94758909853249,Entreprises et administrations,0.0335256504359947,210.0621863671843,euro/tCO2,MtCO2
Carbone,2023,Agents,84.94758909853249,Ménages,0.146081908729577,210.2082682759139,euro/tCO2,MtCO2
Carbone,2023,Agents,87.77,Entreprises et administrations,46.46186916965388,256.6701374455677,euro/tCO2,MtCO2
Carbone,2023,Agents,90.3780414388952,Entreprises et administrations,25.2267760463895,281.8969134919573,euro/tCO2,MtCO2
Carbone,2023,Agents,90.85930425752855,Entreprises et administrations,0.1138761465815255,282.0107896385388,euro/tCO2,MtCO2
Carbone,2023,Agents,91.04282728272827,Entreprises et administrations,0.009666260703997316,282.0204558992428,euro/tCO2,MtCO2
Carbone,2023,Agents,91.26424477331453,Entreprises et administrations,0.2729118414088005,282.2933677406515,euro/tCO2,MtCO2
Carbone,2023,Agents,112.5723146657124,Entreprises et administrations,0.4065951968876159,282.6999629375392,euro/tCO2,MtCO2
Carbone,2023,Agents,114.9660167714885,Entreprises et administrations,0.3174430987333293,283.0174060362725,euro/tCO2,MtCO2
Carbone,2023,Agents,129.4441351496684,Entreprises et administrations,0.6972556019203103,283.7146616381928,euro/tCO2,MtCO2
Carbone,2023,Agents,132.4815384615385,Entreprises et administrations,0.1484239248814284,283.8630855630743,euro/tCO2,MtCO2
Carbone,2023,Agents,145.9944885787559,Entreprises et administrations,0.1739904696491914,284.0370760327235,euro/tCO2,MtCO2
Carbone,2023,Agents,146.0830798592473,Entreprises et administrations,1.990790748624384,286.0278667813478,euro/tCO2,MtCO2
Carbone,2023,Agents,150.7882370774595,Entreprises et administrations,1.433962955325596,287.4618297366735,euro/tCO2,MtCO2
Carbone,2023,Agents,150.8193533884146,Entreprises et administrations,0.07946653654341186,287.5412962732169,euro/tCO2,MtCO2
Carbone,2023,Agents,154.7859946038754,Entreprises et administrations,0.04500995630080001,287.5863062295176,euro/tCO2,MtCO2
Carbone,2023,Agents,157.9226808612155,Entreprises et administrations,0.1632073049243224,287.749513534442,euro/tCO2,MtCO2
Carbone,2023,Agents,168.4484403888591,Entreprises et administrations,21.11078370029938,308.8602972347413,euro/tCO2,MtCO2
Carbone,2023,Agents,221.4170692431562,Entreprises et administrations,0.5381552659534118,309.3984525006948,euro/tCO2,MtCO2
Carbone,2023,Agents,221.4170692431562,Ménages,1.201598265892184,310.6000507665869,euro/tCO2,MtCO2
Carbone,2023,Agents,225.4428341384863,Entreprises et administrations,2.550894938263908,313.1509457048508,euro/tCO2,MtCO2
Carbone,2023,Agents,225.4428341384863,Ménages,5.69566280998988,318.8466085148407,euro/tCO2,MtCO2
Carbone,2023,Agents,226.4492753623189,Entreprises et administrations,13.87838567032653,332.7249941851672,euro/tCO2,MtCO2
Carbone,2023,Agents,226.4492753623189,Ménages,30.98779331890986,363.7127875040771,euro/tCO2,MtCO2
Carbone,2023,Agents,233.4943639291466,Entreprises et administrations,1.888037873318761,365.6008253773959,euro/tCO2,MtCO2
Carbone,2023,Agents,233.4943639291466,Ménages,4.215629165124602,369.8164545425205,euro/tCO2,MtCO2
Carbone,2023,Agents,252.9896421845575,Entreprises et administrations,0.03899788259410836,369.8554524251146,euro/tCO2,MtCO2
Carbone,2023,Agents,252.9896421845575,Ménages,0.05484205925792918,369.9102944843725,euro/tCO2,MtCO2
Carbone,2023,Agents,253.5546139359699,Entreprises et administrations,0.2071900989216502,370.1174845832942,euro/tCO2,MtCO2
Carbone,2023,Agents,253.5546139359699,Ménages,0.2913679135090781,370.4088524968033,euro/tCO2,MtCO2
Carbone,2023,Agents,254.576943771859,Entreprises et administrations,0.002117679599146187,370.4109701764024,euro/tCO2,MtCO2
Carbone,2023,Agents,254.576943771859,Ménages,0.002978056815916168,370.4139482332183,euro/tCO2,MtCO2
Carbone,2023,Agents,257.4152542372882,Entreprises et administrations,0.04922814299077363,370.463176376209,euro/tCO2,MtCO2
Carbone,2023,Agents,257.4152542372882,Ménages,0.06922870052092749,370.53240507673,euro/tCO2,MtCO2
Carbone,2023,Agents,258.3602367500673,Entreprises et administrations,0.01262767512772883,370.5450327518577,euro/tCO2,MtCO2
Carbone,2023,Agents,258.3602367500673,Ménages,0.01775808483892936,370.5627908366966,euro/tCO2,MtCO2
Carbone,2023,Agents,260.5562281409739,Entreprises et administrations,0.01696818125765512,370.5797590179543,euro/tCO2,MtCO2
Carbone,2023,Agents,260.5562281409739,Ménages,0.02386206481303146,370.6036210827673,euro/tCO2,MtCO2
Carbone,2023,Agents,261.1211998923864,Entreprises et administrations,0.08711905300940878,370.6907401357768,euro/tCO2,MtCO2
