perimetre,millesime,tarif,quantite,taux_taxation,composante_carbone,boucliers_et_aides,prix_quotas_ets,prix_reel_quotas_ets,remboursement_indirect_ets,decomposition_exacte,n_dimensions,n_dimensions_propres,partition_verifiee,regime_fiscal,regime_fiscal_n,regime_fiscal_herite,secteur_economique,secteur_economique_n,secteur_economique_herite,agents,agents_n,agents_herite,type_de_produit,type_de_produit_n,type_de_produit_herite,gaz_a_effet_de_serre,gaz_a_effet_de_serre_n,gaz_a_effet_de_serre_herite
Carbone,2014,0.0,0.001492409,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Fioul domestique - Prod. min. non métalliques,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.001585527,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,GPL - Prod. min. non métalliques,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.003439578,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Gazole Non Routier - Double usage,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.003498279,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Gazole Non Routier - Prod. min. non métalliques,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.008162147,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,GPL - Double usage,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.012782833,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Gaz - Prod. Electricité,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.017744325,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Fioul lourd - Prod. min. non métalliques,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.020415616,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,GPL - Prod. Electricité,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.026933809,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Gaz - Prod. produits énergétiques,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.029280971,0.0,0.0,0.0,0.0,0.0,0.0,False,2,2,False,Gaz - Double usage,1,False,,0,False,,0,False,,0,False,Non,1,False
Carbone,2014,0.0,0.048406885,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Fioul domestique - Prod. Électricité,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.049717663,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Charbon - Prod. min. non métalliques,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.058586868,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Essence - Bateaux,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.102873303,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Autres produits pétroliers - Prod. min. non métalliques,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.112105257,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Fioul lourd - Prod. Électricité,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.134881462,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Fioul lourd - Double usage,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.166008421,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Gaz - Prod. min. non métalliques,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.462595619,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,CO2 non énergétique,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.466343806,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,CO2 non énergétique procédés industriels,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.479742771,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Charbon - Prod. Électricité,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.529460434,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,,0,False,,0,False,,0,False,Oui,1,False
Carbone,2014,0.0,0.60589978,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Méthane - production gaz,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.6819234,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,GPL - Agriculture,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.711555725,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Fioul domestique - Double usage,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.879460814,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Gaz - Usage autre que carburant ou combustible,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,0.884204912,0.0,0.0,0.0,0.0,0.0,0.0,False,2,2,False,Charbon - Double usage,1,False,,0,False,,0,False,,0,False,Non,1,False
Carbone,2014,0.0,0.928939425,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,,0,False,,0,False,,0,False,Non,1,False
Carbone,2014,0.0,1.057806321,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Autres produits pétroliers - Double usage,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,1.085185878,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,,0,False,,0,False,,0,False,Oui,1,False
Carbone,2014,0.0,1.095865581,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,Transports ménages,1,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,1.13970166,0.0,0.0,0.0,0.0,0.0,0.0,False,2,2,False,Autres gaz fluorés,1,False,,0,False,,0,False,,0,False,Non,1,False
Carbone,2014,0.0,1.349253396,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Fioul lourd - Bateaux,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,1.413665346,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,,0,False,,0,False,Charbon,1,False,,0,False
Carbone,2014,0.0,1.55519565,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Gaz de raffinerie,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,1.714975984,0.0,0.0,0.0,0.0,0.0,0.0,False,2,2,False,HFC,1,False,,0,False,,0,False,,0,False,Non,1,False
Carbone,2014,0.0,1.720366629,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,,0,False,,0,False,Gaz,1,False,,0,False
Carbone,2014,0.0,1.82504,0.0,0.0,0.0,0.0,0.0,0.0,False,2,2,False,Méthane - résidentiel biomasse,1,False,,0,False,,0,False,Déchets et biomasse,1,False,,0,False
Carbone,2014,0.0,1.915845233,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,,0,False,,0,False,,0,False,Non,1,False
Carbone,2014,0.0,2.064385773,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,Tertiaire,1,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,3.040204719,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,GPL - Combustible,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,4.825749899,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,,0,False,,0,False,,0,False,Oui,1,False
Carbone,2014,0.0,4.970857203,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,Energie,1,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,7.257483199,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,Résidentiel ménages,1,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,8.278512115,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Autres produits pétroliers,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,8.35334878,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,,0,False,Ménages,1,False,,0,False,,0,False
Carbone,2014,0.0,15.317503832,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,Industrie,1,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,16.930502175,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Kerosene - Aéronefs,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,19.927412579,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,Transports entreprises,1,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,26.85360574,0.0,0.0,0.0,0.0,0.0,0.0,False,2,2,False,N2O,1,False,,0,False,,0,False,,0,False,Non,1,False
Carbone,2014,0.0,32.180963526,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,,0,False,,0,False,,0,False,Oui,1,False
Carbone,2014,0.0,36.491618878,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,,0,False,,0,False,Pétrole,1,False,,0,False
Carbone,2014,0.0,49.78310011,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,,0,False,,0,False,,0,False,Non,1,False
Carbone,2014,0.0,52.15657383,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,Méthane,1,False,,0,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,71.237505605,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,Agriculture,1,False,,0,False,,0,False,,0,False
Carbone,2014,0.0,80.420322919,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,,0,False,,0,False,Non combustible,1,False,,0,False
Carbone,2014,0.0,113.517664992,0.0,0.0,0.0,0.0,0.0,0.0,False,1,1,False,,0,False,,0,False,Entreprises et administrations,1,False,,0,False,,0,False
Carbone,2014,0.592499651,0.411692592,0.5924996514707932,0.0,0.0,0.0,0.0,0.0,True,5,5,True,Gaz - Agriculture,1,False,Agriculture,1,False,Entreprises et administrations,1,False,Gaz,1,False,Oui,1,False
Carbone,2014,0.594729345,0.12480312,0.5947293447293448,0.0,0.0,0.0,0.0,0.0,True,5,5,True,Fioul lourd - Agriculture,1,False,Agriculture,1,False,Entreprises et administrations,1,False,Pétrole,1,False,Oui,1,False
Carbone,2014,3.089304258,0.003425988,3.089304257528557,0.0,0.0,0.0,0.0,0.0,False,5,1,True,Charbon - Grande consommation et quotas ETS,0,True,Agriculture,1,False,Entreprises et administrations,0,True,Charbon,0,True,Oui,0,True
Carbone,2014,3.089304258,0.006523503,3.089304257528557,0.0,0.0,0.0,0.0,0.0,False,5,1,True,Charbon - Grande consommation et quotas ETS,0,True,Energie,1,False,Entreprises et administrations,0,True,Charbon,0,True,Oui,0,True
Carbone,2014,3.089304258,0.013590484,3.089304257528557,0.0,0.0,0.0,0.0,0.0,False,5,1,True,Charbon - Grande consommation et quotas ETS,0,True,Transports entreprises,1,False,Entreprises et administrations,0,True,Charbon,0,True,Oui,0,True
Carbone,2014,3.089304258,0.017223017,3.089304257528557,0.0,0.0,0.0,0.0,0.0,False,5,1,True,Charbon - Grande consommation et quotas ETS,0,True,Tertiaire,1,False,Entreprises et administrations,0,True,Charbon,0,True,Oui,0,True
Carbone,2014,3.089304258,0.160651857,3.089304257528557,0.0,0.0,0.0,0.0,0.0,False,5,1,True,Charbon - Grande consommation et quotas ETS,0,True,Industrie,1,False,Entreprises et administrations,0,True,Charbon,0,True,Oui,0,True
Carbone,2014,3.089304258,0.20141485,3.089304257528557,0.0,0.0,0.0,0.0,0.0,True,4,4,True,Charbon - Grande consommation et quotas ETS,1,False,,0,False,Entreprises et administrations,1,False,Charbon,1,False,Oui,1,False
Carbone,2014,3.272827283,3.787e-06,3.272827282728273,0.0,0.0,0.0,0.0,0.0,False,5,1,True,Charbon - Grande consommation et quotas ETS,0,True,Energie,1,False,Entreprises et administrations,0,True,Charbon,0,True,Oui,0,True
Carbone,2014,3.272827283,0.066753068,3.272827282728273,0.0,0.0,0.0,0.0,0.0,False,5,1,True,Charbon - Grande consommation et quotas ETS,0,True,Industrie,1,False,Entreprises et administrations,0,True,Charbon,0,True,Oui,0,True
Carbone,2014,3.272827283,0.066756856,3.272827282728273,0.0,0.0,0.0,0.0,0.0,True,4,4,True,Charbon - Grande consommation et quotas ETS,1,False,,0,False,Entreprises et administrations,1,False,Charbon,1,False,Oui,1,False
Carbone,2014,3.494244773,0.005517261,3.494244773314541,0.0,0.0,0.0,0.0,0.0,False,5,1,True,Charbon - Grande consommation et quotas ETS,0,True,Agriculture,1,False,Entreprises et administrations,0,True,Charbon,0,True,Oui,0,True
Carbone,2014,3.494244773,0.011292479,3.494244773314541,0.0,0.0,0.0,0.0,0.0,False,5,1,True,Charbon - Grande consommation et quotas ETS,0,True,Energie,1,False,Entreprises et administrations,0,True,Charbon,0,True,Oui,0,True
Carbone,2014,3.494244773,0.013280079,3.494244773314541,0.0,0.0,0.0,0.0,0.0,False,5,1,True,Charbon - Grande consommation et quotas ETS,0,True,Transports entreprises,1,False,Entreprises et administrations,0,True,Charbon,0,True,Oui,0,True
Carbone,2014,3.494244773,0.123625564,3.494244773314541,0.0,0.0,0.0,0.0,0.0,False,5,1,True,Charbon - Grande consommation et quotas ETS,0,True,Tertiaire,1,False,Entreprises et administrations,0,True,Charbon,0,True,Oui,0,True
Carbone,2014,3.494244773,0.211920896,3.494244773314541,0.0,0.0,0.0,0.0,0.0,False,5,1,True,Charbon - Grande consommation et quotas ETS,0,True,Industrie,1,False,Entreprises et administrations,0,True,Charbon,0,True,Oui,0,True
Carbone,2014,3.494244773,0.365636278,3.494244773314541,0.0,0.0,0.0,0.0,0.0,True,4,4,True,Charbon - Grande consommation et quotas ETS,1,False,,0,False,Entreprises et administrations,1,False,Charbon,1,False,Oui,1,False
Carbone,2014,4.08,1.427624079,4.08,0.0,0.0,0.0,0.0,0.0,False,5,3,False,CO2 non énergétique incinération déchets,1,False,Energie,0,True,Entreprises et administrations,0,True,Non combustible,1,False,Non,1,False
Carbone,2014,4.08,7.092805781,4.08,0.0,0.0,0.0,0.0,0.0,False,5,3,False,CO2 énergétique incinération déchets,1,False,Energie,0,True,Entreprises et administrations,0,True,Déchets et biomasse,1,False,Oui,1,False
Carbone,2014,4.08,8.52042986,4.08,0.0,0.0,0.0,0.0,0.0,True,2,2,False,,0,False,Energie,1,False,Entreprises et administrations,1,False,,0,False,,0,False
Carbone,2014,5.893205983,0.030661882,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Gazole Non Routier - Double usage,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,0.030785026,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Fioul domestique - Prod. min. non métalliques,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,0.032705843,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,GPL - Prod. min. non métalliques,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,0.057156422,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,GPL - Double usage,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,0.072161587,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Gazole Non Routier - Prod. min. non métalliques,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,0.319582178,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Gaz - Prod. Electricité,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,0.366025269,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Fioul lourd - Prod. min. non métalliques,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,0.388236555,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,GPL - Combustible,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,0.510408522,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,GPL - Prod. Electricité,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,0.548396264,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Fioul lourd - Double usage,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,0.673369125,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Gaz - Prod. produits énergétiques,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,0.97023388,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,3,2,False,N2O procédés industriels,1,False,,0,False,Entreprises et administrations,0,True,,0,False,Non,1,False
Carbone,2014,5.893205983,1.025562893,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Charbon - Prod. min. non métalliques,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,1.210215069,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Fioul domestique - Prod. Électricité,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,2.122043472,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Autres produits pétroliers - Prod. min. non métalliques,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,2.709294333,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,3,2,False,Gaz - Double usage,1,False,,0,False,Entreprises et administrations,0,True,,0,False,Non,1,False
Carbone,2014,5.893205983,2.802730892,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Fioul lourd - Prod. Électricité,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,2.836990213,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Fioul domestique - Double usage,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,2.889902517,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Gaz - Usage autre que carburant ou combustible,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,3.35680738,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Autres produits pétroliers,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,3.42437809,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Gaz - Prod. min. non métalliques,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,3.956155,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,3,2,False,Kerosene - Aéronefs,1,False,Transports entreprises,1,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,4.441379605,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Autres produits pétroliers - Double usage,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,7.30723191,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,,0,False,,0,False,Entreprises et administrations,0,True,,0,False,Oui,1,False
Carbone,2014,5.893205983,7.673191754,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Gaz de raffinerie,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,7.914584387,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,,0,False,,0,False,Entreprises et administrations,0,True,,0,False,Non,1,False
Carbone,2014,5.893205983,9.634635173,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,3,2,False,CO2 non énergétique procédés industriels,1,False,,0,False,Entreprises et administrations,0,True,,0,False,Non,1,False
Carbone,2014,5.893205983,10.016526242,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,,0,False,,0,False,Entreprises et administrations,0,True,Gaz,1,False,,0,False
Carbone,2014,5.893205983,10.604869053,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,,0,False,,0,False,Entreprises et administrations,0,True,Non combustible,1,False,,0,False
Carbone,2014,5.893205983,11.993994959,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,Charbon - Prod. Électricité,1,False,,0,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,13.019557851,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,,0,False,,0,False,Entreprises et administrations,0,True,,0,False,Oui,1,False
Carbone,2014,5.893205983,19.958269122,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,3,2,False,Charbon - Double usage,1,False,,0,False,Entreprises et administrations,0,True,,0,False,Non,1,False
Carbone,2014,5.893205983,22.521466369,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,,0,False,,0,False,Entreprises et administrations,0,True,,0,False,Oui,1,False
Carbone,2014,5.893205983,23.234055098,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,,0,False,Energie,1,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,30.436050756,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,,0,False,,0,False,Entreprises et administrations,0,True,Pétrole,1,False,,0,False
Carbone,2014,5.893205983,32.977826973,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,,0,False,,0,False,Entreprises et administrations,0,True,Charbon,1,False,,0,False
Carbone,2014,5.893205983,56.845062927,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,2,1,False,,0,False,Industrie,1,False,Entreprises et administrations,0,True,,0,False,,0,False
Carbone,2014,5.893205983,84.035273025,0.0,0.0,0.0,5.893205983140452,1.2922156557900957,0.0,False,1,1,False,,0,False,,0,False,Entreprises et administrations,1,False,,0,False,,0,False
Carbone,2014,5.924996515,0.500707402,5.924996514707932,0.0,0.0,0.0,0.0,0.0,True,5,5,True,Gaz - Grande consommation et quotas ETS,1,False,Energie,1,False,Entreprises et administrations,1,False,Gaz,1,False,Oui,1,False
Carbone,2014,6.258114995,0.263822604,6.258114995467277,7.0,0.0,0.0,0.0,0.0,False,5,1,True,Gaz - Combustible,0,True,Résidentiel ménages,0,True,Ménages,0,True,Gaz,0,True,Oui,1,False
Carbone,2014,6.258114995,25.322341727,6.258114995467277,7.0,0.0,0.0,0.0,0.0,False,5,1,True,Gaz - Combustible,0,True,Résidentiel ménages,0,True,Ménages,0,True,Gaz,0,True,Oui,1,False
Carbone,2014,6.258114995,25.586164331,6.258114995467277,7.0,0.0,0.0,0.0,0.0,True,5,4,True,Gaz - Combustible,1,False,Résidentiel ménages,1,False,Ménages,1,False,Gaz,1,False,Oui,0,True
Carbone,2014,6.323315608,0.243502837,6.323315608133676,7.0,0.0,0.0,0.0,0.0,False,4,1,True,,0,False,Energie,1,False,Entreprises et administrations,0,True,Gaz,0,True,Oui,0,True
Carbone,2014,6.323315608,9.026472761,6.323315608133676,7.0,0.0,0.0,0.0,0.0,False,4,1,True,Gaz - Grande consommation et fuite carbone,1,False,,0,False,Entreprises et administrations,0,True,Gaz,0,True,Oui,0,True
Carbone,2014,6.323315608,10.135534231,6.323315608133676,7.0,0.0,0.0,0.0,0.0,False,4,1,True,,0,False,Industrie,1,False,Entreprises et administrations,0,True,Gaz,0,True,Oui,0,True
Carbone,2014,6.323315608,12.103180396,6.323315608133676,7.0,0.0,0.0,0.0,0.0,False,4,1,True,,0,False,Tertiaire,1,False,Entreprises et administrations,0,True,Gaz,0,True,Oui,0,True
Carbone,2014,6.323315608,13.455744703,6.323315608133676,7.0,0.0,0.0,0.0,0.0,False,4,1,True,Gaz - Combustible,1,False,,0,False,Entreprises et administrations,0,True,Gaz,0,True,Oui,0,True
Carbone,2014,6.323315608,22.482217464,6.323315608133676,7.0,0.0,0.0,0.0,0.0,True,3,3,True,,0,False,,0,False,Entreprises et administrations,1,False,Gaz,1,False,Oui,1,False
Carbone,2014,7.019230769,0.028080702,7.019230769230769,7.0,0.0,0.0,0.0,0.0,False,5,1,True,Fioul lourd - Combustible,0,True,Tertiaire,1,False,Entreprises et administrations,0,True,Pétrole,0,True,Oui,0,True
Carbone,2014,7.019230769,0.03889089,7.019230769230769,7.0,0.0,0.0,0.0,0.0,False,5,1,True,Fioul lourd - Combustible,0,True,Energie,1,False,Entreprises et administrations,0,True,Pétrole,0,True,Oui,0,True
Carbone,2014,7.019230769,0.139148364,7.019230769230769,7.0,0.0,0.0,0.0,0.0,False,5,1,True,Fioul lourd - Combustible,0,True,Industrie,1,False,Entreprises et administrations,0,True,Pétrole,0,True,Oui,0,True
Carbone,2014,7.019230769,0.206119956,7.019230769230769,7.0,0.0,0.0,0.0,0.0,True,4,4,True,Fioul lourd - Combustible,1,False,,0,False,Entreprises et administrations,1,False,Pétrole,1,False,Oui,1,False
Carbone,2014,7.667642548,0.224744034,7.66764254844556,7.0,0.0,0.0,0.0,0.0,False,5,2,False,Gaz - Carburant,0,True,Transports ménages,1,False,Ménages,1,False,Gaz,0,True,Oui,0,True
Carbone,2014,7.667642548,0.529513122,7.66764254844556,7.0,0.0,0.0,0.0,0.0,False,5,2,False,Gaz - Carburant,0,True,Transports entreprises,1,False,Entreprises et administrations,1,False,Gaz,0,True,Oui,0,True
Carbone,2014,7.667642548,0.754257156,7.66764254844556,7.0,0.0,0.0,0.0,0.0,True,3,3,False,Gaz - Carburant,1,False,,0,False,,0,False,Gaz,1,False,Oui,1,False
Carbone,2014,8.982510241,0.06976906,3.089304257528557,0.0,0.0,5.893205983140451,0.5985442591344824,0.0,False,5,1,True,Charbon - Grande consommation et quotas ETS,0,True,Energie,1,False,Entreprises et administrations,0,True,Charbon,0,True,Oui,0,True
Carbone,2014,8.982510241,0.126391572,3.089304257528557,0.0,0.0,5.893205983140451,0.5985442591344824,0.0,False,5,1,True,Charbon - Grande consommation et quotas ETS,0,True,Industrie,1,False,Entreprises et administrations,0,True,Charbon,0,True,Oui,0,True
Carbone,2014,8.982510241,0.196160632,3.089304257528557,0.0,0.0,5.893205983140451,0.5985442591344824,0.0,False,4,4,True,Charbon - Grande consommation et quotas ETS,1,False,,0,False,Entreprises et administrations,1,False,Charbon,1,False,Oui,1,False
Carbone,2014,9.166033266,7.4417e-05,3.272827282728273,0.0,0.0,5.893205983140451,0.6447007103909631,0.0,False,5,1,True,Charbon - Grande consommation et quotas ETS,0,True,Energie,1,False,Entreprises et administrations,0,True,Charbon,0,True,Oui,0,True
Carbone,2014,9.166033266,0.076913439,3.272827282728273,0.0,0.0,5.893205983140451,0.6447007103909631,0.0,False,5,1,True,Charbon - Grande consommation et quotas ETS,0,True,Industrie,1,False,Entreprises et administrations,0,True,Charbon,0,True,Oui,0,True
Carbone,2014,9.166033266,0.076987855,3.272827282728273,0.0,0.0,5.893205983140451,0.6447007103909631,0.0,False,4,4,True,Charbon - Grande consommation et quotas ETS,1,False,,0,False,Entreprises et administrations,1,False,Charbon,1,False,Oui,1,False
