perimetre,millesime,tarif_effectif,taux_taxation,composante_carbone,boucliers_et_aides,prix_quotas_ets,prix_reel_quotas_ets,remboursement_indirect_ets,quantite,quantite_cumulee,unite_tarif,unite_quantite
Energie,2023,29.8909512,0.0,0.0,0.0,29.8909512,29.8909512,,0.02922964938827333,1252.714858272164,euro/MWh,TWh
Energie,2023,30.2,30.2,0.0,0.0,0.0,0.0,,1.643011759611354,1254.357870031775,euro/MWh,TWh
Energie,2023,31.0809512,1.19,0.0,0.0,29.8909512,0.0,,0.7725016669070585,1255.130371698682,euro/MWh,TWh
Energie,2023,31.0809512,1.19,0.0,0.0,29.8909512,29.8909512,,0.5047068698271333,1255.635078568509,euro/MWh,TWh
Energie,2023,31.913172,0.0,0.0,0.0,31.913172,0.0,,0.03775621678411086,1255.672834785293,euro/MWh,TWh
Energie,2023,31.913172,0.0,0.0,0.0,31.913172,31.913172,,0.0006745358671254346,1255.673509321161,euro/MWh,TWh
Energie,2023,33.10317199999999,1.19,0.0,0.0,31.913172,0.0,,0.01966547839144857,1255.693174799552,euro/MWh,TWh
Energie,2023,33.10317199999999,1.19,0.0,0.0,31.913172,31.913172,,0.007098458160378826,1255.700273257712,euro/MWh,TWh
Energie,2023,33.80900399999999,0.0,0.0,0.0,33.80900399999999,0.0,,1.733029940842917,1257.433303198555,euro/MWh,TWh
Energie,2023,33.80900399999999,0.0,0.0,0.0,33.80900399999999,33.80900399999999,,0.006878728950276556,1257.440181927506,euro/MWh,TWh
Energie,2023,34.99900399999999,1.19,0.0,0.0,33.80900399999999,0.0,,0.2295237685347936,1257.66970569604,euro/MWh,TWh
Energie,2023,34.99900399999999,1.19,0.0,0.0,33.80900399999999,33.80900399999999,,0.1172108063163472,1257.786916502357,euro/MWh,TWh
Energie,2023,37.200816,12.555,12.52368,0.0,24.645816,0.0,,0.4278853260817245,1258.214801828438,euro/MWh,TWh
Energie,2023,37.200816,12.555,12.52368,0.0,24.645816,24.645816,,0.1006899049774932,1258.315491733416,euro/MWh,TWh
Energie,2023,39.16623343999999,15.62,11.9649312,0.0,23.54623343999999,0.0,,0.5061728120288863,1258.821664545445,euro/MWh,TWh
Energie,2023,39.16623343999999,15.62,11.9649312,0.0,23.54623343999999,23.54623343999999,,0.1423871183745527,1258.964051663819,euro/MWh,TWh
Energie,2023,39.19,39.19,0.0,0.0,0.0,0.0,,8.044592351196506,1267.008644015016,euro/MWh,TWh
Energie,2023,39.79,39.79,11.769048,0.0,0.0,0.0,,5.434147928321949,1272.442791943338,euro/MWh,TWh
Energie,2023,40.388,40.388,0.0,0.0,0.0,0.0,,0.1828805699943394,1272.625672513332,euro/MWh,TWh
Energie,2023,42.36623343999999,18.82,11.9649312,0.0,23.54623343999999,0.0,,0.6139578385109915,1273.239630351843,euro/MWh,TWh
Energie,2023,42.36623343999999,18.82,11.9649312,0.0,23.54623343999999,23.54623343999999,,0.361426985862101,1273.601057337705,euro/MWh,TWh
Energie,2023,45.19,45.19,0.0,0.0,0.0,0.0,,85.2219097745347,1358.82296711224,euro/MWh,TWh
Energie,2023,59.4,59.4,11.9649312,0.0,0.0,0.0,,7.014480405268308,1365.837447517508,euro/MWh,TWh
Energie,2023,60.48,60.48,11.9649312,0.0,0.0,0.0,,33.24914516751995,1399.086592685028,euro/MWh,TWh
Energie,2023,60.75,60.75,11.9649312,0.0,0.0,0.0,,180.8951254407859,1579.981718125814,euro/MWh,TWh
Energie,2023,62.64,62.64,11.9649312,0.0,0.0,0.0,,24.60926335699072,1604.590981482805,euro/MWh,TWh
Energie,2023,75.229,75.229,11.6373888,0.0,0.0,0.0,,9.137555704505393,1613.72853718731,euro/MWh,TWh
Energie,2023,75.229,75.229,13.262256,0.0,0.0,0.0,,0.2529198198767949,1613.981457007187,euro/MWh,TWh
Energie,2023,75.397,75.397,11.6373888,0.0,0.0,0.0,,48.54650930726633,1662.527966314453,euro/MWh,TWh
Energie,2023,75.397,75.397,13.262256,0.0,0.0,0.0,,1.343726351631097,1663.871692666085,euro/MWh,TWh
Energie,2023,75.701,75.701,11.6373888,0.0,0.0,0.0,,0.7429744405370247,1664.614667106621,euro/MWh,TWh
Energie,2023,75.701,75.701,11.769048,0.0,0.0,0.0,,1.947941722866912,1666.562608829488,euro/MWh,TWh
Energie,2023,75.701,75.701,13.262256,0.0,0.0,0.0,,0.01373415957854424,1666.576342989067,euro/MWh,TWh
Energie,2023,76.545,76.545,11.6373888,0.0,0.0,0.0,,11.53459800598272,1678.11094099505,euro/MWh,TWh
Energie,2023,76.545,76.545,13.262256,0.0,0.0,0.0,,0.3192679250738752,1678.430208920124,euro/MWh,TWh
Energie,2023,76.826,76.826,11.6373888,0.0,0.0,0.0,,4.430339635462471,1682.860548555586,euro/MWh,TWh
Energie,2023,76.826,76.826,13.262256,0.0,0.0,0.0,,0.08189648017583302,1682.942445035762,euro/MWh,TWh
Energie,2023,77.479,77.479,11.6373888,0.0,0.0,0.0,,5.953178649839209,1688.895623685601,euro/MWh,TWh
Energie,2023,77.479,77.479,13.262256,0.0,0.0,0.0,,0.1100467272028583,1689.005670412804,euro/MWh,TWh
Energie,2023,77.647,77.647,11.6373888,0.0,0.0,0.0,,30.56516656054949,1719.570836973353,euro/MWh,TWh
Energie,2023,77.647,77.647,13.262256,0.0,0.0,0.0,,0.5650085012129721,1720.135845474566,euro/MWh,TWh
Energie,2023,78.795,78.795,11.6373888,0.0,0.0,0.0,,5.389336969233865,1725.5251824438,euro/MWh,TWh
Energie,2023,78.795,78.795,13.262256,0.0,0.0,0.0,,0.09962390348785805,1725.624806347288,euro/MWh,TWh
Energie,2024*,-0.9975651766220495,0.5,0.0,-1.497565176622049,0.0,0.0,,66.7750569798657,66.7750569798657,euro/MWh,TWh
Energie,2024*,0.0,0.0,0.0,0.0,0.0,0.0,,405.673829860032,472.4488868398977,euro/MWh,TWh
Energie,2024*,0.167,0.167,0.0,0.0,0.0,0.0,,0.212379334486585,472.6612661743843,euro/MWh,TWh
Energie,2024*,0.5,0.5,0.0,0.0,0.0,0.0,,11.298142857,483.9594090313842,euro/MWh,TWh
Energie,2024*,0.54,0.54,0.0,0.0,0.0,0.0,,2.747495833333334,486.7069048647176,euro/MWh,TWh
Energie,2024*,0.712,0.712,0.0,0.0,0.0,0.0,,4.221190218008707,490.9280950827263,euro/MWh,TWh
Energie,2024*,1.52,1.52,0.0,0.0,0.0,0.0,,0.009885614976293438,490.9379806977026,euro/MWh,TWh
Energie,2024*,1.6,1.6,1.405908,0.0,0.0,0.0,,5.526985376505104,496.4649660742077,euro/MWh,TWh
Energie,2024*,2.79,2.79,0.0,0.0,0.0,0.0,,1.045279524059735,497.5102455982674,euro/MWh,TWh
Energie,2024*,3.86,3.86,0.0,0.0,0.0,0.0,,30.70406359895199,528.2143091972194,euro/MWh,TWh
Energie,2024*,4.608319263978101,19.33333333333333,0.0,-14.72501406935523,0.0,0.0,,152.8012122367039,681.0155214339234,euro/MWh,TWh
Energie,2024*,5.189,5.189,2.724248112023177,0.0,0.0,0.0,,11.28321309134985,692.2987345252732,euro/MWh,TWh
Energie,2024*,5.23,5.23,5.2299999934308,0.0,0.0,0.0,,6.153821604602149,698.4525561298753,euro/MWh,TWh
Energie,2024*,11.76104843201484,18.83333333333333,0.0,-7.072284901318497,0.0,0.0,,148.466869569161,846.9194256990363,euro/MWh,TWh
Energie,2024*,12.555,12.555,12.52368,0.0,0.0,0.0,,0.2691899509733073,847.1886156500096,euro/MWh,TWh
Energie,2024*,12.587076,0.0,0.0,0.0,12.587076,0.0,,21.8285954096451,869.0172110596548,euro/MWh,TWh
Energie,2024*,12.587076,0.0,0.0,0.0,12.587076,12.587076,,6.267069491560696,875.2842805512154,euro/MWh,TWh
Energie,2024*,13.24967868,0.0,0.0,0.0,13.24967868,0.0,,20.60822970267391,895.8925102538893,euro/MWh,TWh
Energie,2024*,13.24967868,0.0,0.0,0.0,13.24967868,13.24967868,,0.3239102778929786,896.2164205317823,euro/MWh,TWh
Energie,2024*,13.7154136447288,16.37,8.9576424,-2.654586355271203,0.0,0.0,,103.59429425,999.8107147817823,euro/MWh,TWh
Energie,2024*,14.76967868,1.52,0.0,0.0,13.24967868,0.0,,40.0516252702512,1039.862340052033,euro/MWh,TWh
Energie,2024*,14.76967868,1.52,0.0,0.0,13.24967868,13.24967868,,7.137009539394537,1046.999349591428,euro/MWh,TWh
Energie,2024*,14.84967868,1.6,1.405908,0.0,13.24967868,0.0,,0.0,1046.999349591428,euro/MWh,TWh
Energie,2024*,14.84967868,1.6,1.405908,0.0,13.24967868,13.24967868,,0.0,1046.999349591428,euro/MWh,TWh
Energie,2024*,15.62,15.62,11.9649312,0.0,0.0,0.0,,43.41245003934073,1090.411799630769,euro/MWh,TWh
Energie,2024*,16.208,16.208,8.50968,0.0,0.0,0.0,,0.9413394086245896,1091.353139039393,euro/MWh,TWh
Energie,2024*,16.37,16.37,8.9576424,0.0,0.0,0.0,,83.97396778230261,1175.327106821696,euro/MWh,TWh
Energie,2024*,17.4081636,0.0,0.0,0.0,17.4081636,0.0,,6.560872366227073,1181.887979187923,euro/MWh,TWh
Energie,2024*,17.4081636,0.0,0.0,0.0,17.4081636,17.4081636,,2.53609216310444,1184.424071351027,euro/MWh,TWh
Energie,2024*,17.69790384,0.0,0.0,0.0,17.69790384,0.0,,4.65933481882484,1189.083406169852,euro/MWh,TWh
Energie,2024*,17.69790384,0.0,0.0,0.0,17.69790384,17.69790384,,0.009477568765312683,1189.092883738618,euro/MWh,TWh
Energie,2024*,17.776076,5.189,2.724248112023177,0.0,12.587076,0.0,,1.398654379651394,1190.491538118269,euro/MWh,TWh
Energie,2024*,17.776076,5.189,2.724248112023177,0.0,12.587076,12.587076,,0.2655330979236594,1190.757071216193,euro/MWh,TWh
Energie,2024*,17.894,17.894,11.6373888,0.0,0.0,0.0,,6.017647698049469,1196.774718914242,euro/MWh,TWh
Energie,2024*,18.524376,0.0,0.0,0.0,18.524376,0.0,,0.8324036712256312,1197.607122585468,euro/MWh,TWh
Energie,2024*,18.524376,0.0,0.0,0.0,18.524376,18.524376,,0.008996456044988712,1197.616119041513,euro/MWh,TWh
Energie,2024*,19.6168392,0.0,0.0,0.0,19.6168392,0.0,,12.96139847567657,1210.577517517189,euro/MWh,TWh
Energie,2024*,19.6168392,0.0,0.0,0.0,19.6168392,19.6168392,,2.813949965414503,1213.391467482604,euro/MWh,TWh
Energie,2024*,22.4667432,0.0,0.0,0.0,22.4667432,0.0,,3.375695595539996,1216.767163078144,euro/MWh,TWh
Energie,2024*,22.4667432,0.0,0.0,0.0,22.4667432,22.4667432,,0.02922964938827333,1216.796392727532,euro/MWh,TWh
Energie,2024*,23.986692,0.0,0.0,0.0,23.986692,0.0,,0.03775621678411086,1216.834148944316,euro/MWh,TWh
Energie,2024*,23.986692,0.0,0.0,0.0,23.986692,23.986692,,0.0006745358671254346,1216.834823480183,euro/MWh,TWh
Energie,2024*,24.81,24.81,11.9649312,0.0,0.0,0.0,,17.53915465953237,1234.373978139716,euro/MWh,TWh
Energie,2024*,25.2567432,2.79,0.0,0.0,22.4667432,0.0,,0.7725016669070585,1235.146479806623,euro/MWh,TWh
Energie,2024*,25.2567432,2.79,0.0,0.0,22.4667432,22.4667432,,0.5047068698271333,1235.65118667645,euro/MWh,TWh
Energie,2024*,25.411644,0.0,0.0,0.0,25.411644,0.0,,1.733029940842917,1237.384216617293,euro/MWh,TWh
Energie,2024*,25.411644,0.0,0.0,0.0,25.411644,25.411644,,0.006878728950276556,1237.391095346243,euro/MWh,TWh
Energie,2024*,26.776692,2.79,0.0,0.0,23.986692,0.0,,0.01966547839144857,1237.410760824635,euro/MWh,TWh
Energie,2024*,26.776692,2.79,0.0,0.0,23.986692,23.986692,,0.007098458160378826,1237.417859282795,euro/MWh,TWh
Energie,2024*,28.201644,2.79,0.0,0.0,25.411644,0.0,,0.2295237685347936,1237.64738305133,euro/MWh,TWh
Energie,2024*,28.201644,2.79,0.0,0.0,25.411644,25.411644,,0.1172108063163472,1237.764593857646,euro/MWh,TWh
Energie,2024*,29.61967868,16.37,8.9576424,0.0,13.24967868,0.0,,16.11857472669931,1253.883168584345,euro/MWh,TWh
Energie,2024*,29.61967868,16.37,8.9576424,0.0,13.24967868,13.24967868,,1.593664360158199,1255.476832944503,euro/MWh,TWh
Energie,2024*,30.2,30.2,0.0,0.0,0.0,0.0,,1.643011759611354,1257.119844704115,euro/MWh,TWh
Energie,2024*,31.079376,12.555,12.52368,0.0,18.524376,0.0,,0.4278853260817245,1257.547730030197,euro/MWh,TWh
Energie,2024*,31.079376,12.555,12.52368,0.0,18.524376,18.524376,,0.1006899049774932,1257.648419935174,euro/MWh,TWh
Energie,2024*,33.31790383999999,15.62,11.9649312,0.0,17.69790384,0.0,,0.5061728120288863,1258.154592747203,euro/MWh,TWh
Energie,2024*,33.31790383999999,15.62,11.9649312,0.0,17.69790384,17.69790384,,0.1423871183745527,1258.296979865578,euro/MWh,TWh
Energie,2024*,39.19,39.19,0.0,0.0,0.0,0.0,,8.044592351196506,1266.341572216774,euro/MWh,TWh
Energie,2024*,39.79,39.79,11.769048,0.0,0.0,0.0,,5.434147928321949,1271.775720145096,euro/MWh,TWh
Energie,2024*,40.388,40.388,0.0,0.0,0.0,0.0,,0.1828805699943394,1271.95860071509,euro/MWh,TWh
Energie,2024*,42.50790384,24.81,11.9649312,0.0,17.69790384,0.0,,0.6139578385109915,1272.572558553601,euro/MWh,TWh
Energie,2024*,42.50790384,24.81,11.9649312,0.0,17.69790384,17.69790384,,0.361426985862101,1272.933985539463,euro/MWh,TWh
Energie,2024*,45.19,45.19,0.0,0.0,0.0,0.0,,85.2219097745347,1358.155895313998,euro/MWh,TWh
Energie,2024*,59.4,59.4,11.9649312,0.0,0.0,0.0,,7.014480405268308,1365.170375719267,euro/MWh,TWh
Energie,2024*,60.48,60.48,11.9649312,0.0,0.0,0.0,,33.24914516751995,1398.419520886786,euro/MWh,TWh
Energie,2024*,60.75,60.75,11.9649312,0.0,0.0,0.0,,180.8951254407859,1579.314646327572,euro/MWh,TWh
Energie,2024*,62.64,62.64,11.9649312,0.0,0.0,0.0,,24.60926335699072,1603.923909684563,euro/MWh,TWh
Energie,2024*,75.229,75.229,11.6373888,0.0,0.0,0.0,,9.137555704505393,1613.061465389068,euro/MWh,TWh
Energie,2024*,75.229,75.229,13.262256,0.0,0.0,0.0,,0.3134733658956435,1613.374938754964,euro/MWh,TWh
Energie,2024*,75.397,75.397,11.6373888,0.0,0.0,0.0,,48.54650930726633,1661.92144806223,euro/MWh,TWh
Energie,2024*,75.397,75.397,13.262256,0.0,0.0,0.0,,1.665438566632158,1663.586886628863,euro/MWh,TWh
Energie,2024*,75.701,75.701,11.6373888,0.0,0.0,0.0,,0.7429744405370247,1664.3298610694,euro/MWh,TWh
Energie,2024*,75.701,75.701,13.262256,0.0,0.0,0.0,,0.01702236397658118,1664.346883433376,euro/MWh,TWh
Energie,2024*,76.545,76.545,11.6373888,0.0,0.0,0.0,,11.53459800598272,1675.881481439359,euro/MWh,TWh
Energie,2024*,76.545,76.545,13.262256,0.0,0.0,0.0,,0.3957063987479464,1676.277187838107,euro/MWh,TWh
Energie,2024*,76.826,76.826,11.6373888,0.0,0.0,0.0,,4.430339635462471,1680.707527473569,euro/MWh,TWh
Energie,2024*,76.826,76.826,11.769048,0.0,0.0,0.0,,1.947941722866912,1682.655469196436,euro/MWh,TWh
Energie,2024*,76.826,76.826,13.262256,0.0,0.0,0.0,,0.1015039679698887,1682.756973164406,euro/MWh,TWh
Energie,2024*,77.479,77.479,11.6373888,0.0,0.0,0.0,,5.953178649839209,1688.710151814245,euro/MWh,TWh
Energie,2024*,77.479,77.479,13.262256,0.0,0.0,0.0,,0.1363938895689712,1688.846545703814,euro/MWh,TWh
Energie,2024*,77.647,77.647,11.6373888,0.0,0.0,0.0,,30.56516656054949,1719.411712264364,euro/MWh,TWh
Energie,2024*,77.647,77.647,13.262256,0.0,0.0,0.0,,0.7002816810527597,1720.111993945417,euro/MWh,TWh
Energie,2024*,78.795,78.795,11.6373888,0.0,0.0,0.0,,5.389336969233865,1725.50133091465,euro/MWh,TWh
Energie,2024*,78.795,78.795,13.262256,0.0,0.0,0.0,,0.1234756547162434,1725.624806569367,euro/MWh,TWh
